,insertion_sort,bubble_sort,selection_sort,comb_sort,enhanced_cocktail_sort,quicksort,input_control,param_1_length,quicksortRecursionError
74,0.0004229545593261719,0.11268949508666992,0.021855592727661133,0.0014843940734863281,0.12209653854370117,0.030851364135742188,reverse,1000,
75,0.03228425979614258,0.0736536979675293,0.021636486053466797,0.0022983551025390625,0.06737256050109863,0.0014879703521728516,random,1000,
76,0.06146526336669922,0.029154062271118164,0.020984172821044922,0.0011229515075683594,6.175041198730469e-05,0.03278064727783203,sorted,1000,
77,0.0004277229309082031,0.11209344863891602,0.021934986114501953,0.0014872550964355469,0.12108325958251953,0.035703182220458984,reverse,1000,
78,0.030514240264892578,0.07459545135498047,0.021729469299316406,0.002318859100341797,0.0711662769317627,0.0015621185302734375,random,1000,
79,0.0660557746887207,0.028393983840942383,0.021962404251098633,0.0011250972747802734,6.151199340820312e-05,0.03303885459899902,sorted,1000,
80,0.0004222393035888672,0.11247110366821289,0.021906137466430664,0.0014858245849609375,0.12174010276794434,0.0331723690032959,reverse,1000,
81,0.03083014488220215,0.0735158920288086,0.022945165634155273,0.0024712085723876953,0.07353782653808594,0.0015518665313720703,random,1000,
82,0.06085848808288574,0.028429746627807617,0.02106499671936035,0.001123189926147461,6.461143493652344e-05,0.03245425224304199,sorted,1000,
83,0.00042748451232910156,0.11217355728149414,0.0220949649810791,0.0014810562133789062,0.13245129585266113,0.030585765838623047,reverse,1000,
84,0.030245542526245117,0.07325387001037598,0.021059513092041016,0.0021753311157226562,0.06977009773254395,0.0015201568603515625,random,1000,
85,0.060839176177978516,0.028313636779785156,0.0209200382232666,0.0011191368103027344,6.127357482910156e-05,0.03022003173828125,sorted,1000,
86,0.00042176246643066406,0.11405205726623535,0.02200913429260254,0.0014865398406982422,0.12015819549560547,0.031960248947143555,reverse,1000,
87,0.03147625923156738,0.0722801685333252,0.02099895477294922,0.002260923385620117,0.06788802146911621,0.0015208721160888672,random,1000,
88,0.06107664108276367,0.028501033782958984,0.021048545837402344,0.0011210441589355469,6.127357482910156e-05,0.030358552932739258,sorted,1000,
89,0.0004248619079589844,0.1127328872680664,0.021993637084960938,0.0014820098876953125,0.12082719802856445,0.032767295837402344,reverse,1000,
90,0.03246045112609863,0.07181119918823242,0.02094268798828125,0.002259492874145508,0.06679534912109375,0.0015151500701904297,random,1000,
91,0.06077384948730469,0.028415918350219727,0.02095174789428711,0.0011289119720458984,6.151199340820312e-05,0.030360937118530273,sorted,1000,
92,0.0004227161407470703,0.11218452453613281,0.02189493179321289,0.0014836788177490234,0.12038469314575195,0.03362464904785156,reverse,1000,
93,0.030264854431152344,0.07380509376525879,0.02102375030517578,0.0023355484008789062,0.06967854499816895,0.001506805419921875,random,1000,
94,0.06087207794189453,0.028563976287841797,0.02109694480895996,0.0011272430419921875,6.198883056640625e-05,0.031203746795654297,sorted,1000,
95,0.00042128562927246094,0.11180520057678223,0.022334575653076172,0.00148773193359375,0.12003827095031738,0.033640146255493164,reverse,1000,
96,0.031332969665527344,0.07226800918579102,0.021100282669067383,0.0022242069244384766,0.06722545623779297,0.0015094280242919922,random,1000,
97,0.0611114501953125,0.028619766235351562,0.02137470245361328,0.0011265277862548828,6.175041198730469e-05,0.030371665954589844,sorted,1000,
98,0.0004267692565917969,0.11153101921081543,0.02261066436767578,0.0015444755554199219,0.12405657768249512,0.031049728393554688,reverse,1000,
99,0.030130624771118164,0.07386636734008789,0.0210416316986084,0.0022957324981689453,0.06955385208129883,0.0014917850494384766,random,1000,
100,0.11940670013427734,0.3078484535217285,0.08388662338256836,0.005109071731567383,0.2797229290008545,0.0030977725982666016,random,2000,
101,0.24884915351867676,0.11922287940979004,0.08468341827392578,0.0026624202728271484,0.00012421607971191406,0.1389322280883789,sorted,2000,
102,0.0012509822845458984,0.46599602699279785,0.08908843994140625,0.003715991973876953,0.4911336898803711,0.12289071083068848,reverse,2000,
103,0.1279621124267578,0.31095242500305176,0.08555483818054199,0.005262136459350586,0.27733397483825684,0.0032663345336914062,random,2000,
104,0.2464003562927246,0.11849093437194824,0.08394932746887207,0.0026679039001464844,0.0001246929168701172,0.12657570838928223,sorted,2000,
105,0.0012331008911132812,0.46124958992004395,0.08941054344177246,0.003433704376220703,0.48734068870544434,0.1342792510986328,reverse,2000,
106,0.13409972190856934,0.2976539134979248,0.08363652229309082,0.00524139404296875,0.2732541561126709,0.0032553672790527344,random,2000,
107,0.2481534481048584,0.11847496032714844,0.08470511436462402,0.002650022506713867,0.0001239776611328125,0.1297473907470703,sorted,2000,
108,0.0012447834014892578,0.47847747802734375,0.08937478065490723,0.003434896469116211,0.48932504653930664,0.1361525058746338,reverse,2000,
109,0.1265420913696289,0.3001551628112793,0.08398699760437012,0.005355358123779297,0.27912187576293945,0.003109455108642578,random,2000,
110,0.24802303314208984,0.11883544921875,0.08458280563354492,0.002666950225830078,0.0001251697540283203,0.1304488182067871,sorted,2000,
111,0.0012485980987548828,0.4639894962310791,0.08817887306213379,0.0034399032592773438,0.486126184463501,0.12807655334472656,reverse,2000,
112,0.12465620040893555,0.3040640354156494,0.08437323570251465,0.00536799430847168,0.28521037101745605,0.0032706260681152344,random,2000,
113,0.2646012306213379,0.12517905235290527,0.08501434326171875,0.0026712417602539062,0.00012493133544921875,0.14910244941711426,sorted,2000,
114,0.0012316703796386719,0.4642026424407959,0.08930158615112305,0.003449678421020508,0.4898064136505127,0.13697195053100586,reverse,2000,
115,0.1284174919128418,0.305767297744751,0.08556485176086426,0.005158901214599609,0.2835714817047119,0.003248929977416992,random,2000,
116,0.2488536834716797,0.11818146705627441,0.08394742012023926,0.0026521682739257812,0.0001246929168701172,0.13262653350830078,sorted,2000,
117,0.0012214183807373047,0.46024084091186523,0.08753728866577148,0.0034279823303222656,0.49534153938293457,0.13156652450561523,reverse,2000,
118,0.12653040885925293,0.31125307083129883,0.08551454544067383,0.005358457565307617,0.2776648998260498,0.003148794174194336,random,2000,
119,0.2477419376373291,0.11857867240905762,0.08370089530944824,0.002655029296875,0.00012445449829101562,0.1343402862548828,sorted,2000,
120,0.0012128353118896484,0.46189141273498535,0.08789181709289551,0.003427743911743164,0.5018243789672852,0.13204526901245117,reverse,2000,
121,0.12325358390808105,0.30133581161499023,0.08401989936828613,0.005052804946899414,0.28640294075012207,0.0031425952911376953,random,2000,
122,0.24800443649291992,0.12370705604553223,0.08810067176818848,0.002788066864013672,0.0001289844512939453,0.15338444709777832,sorted,2000,
123,0.001211404800415039,0.4603607654571533,0.08827543258666992,0.003431558609008789,0.510753870010376,0.13777971267700195,reverse,2000,
124,0.12412619590759277,0.30992817878723145,0.08459091186523438,0.005499124526977539,0.29202938079833984,0.0031583309173583984,random,2000,
125,0.2650890350341797,0.11868858337402344,0.08376860618591309,0.002653837203979492,0.0001239776611328125,0.13852453231811523,sorted,2000,
126,0.0012123584747314453,0.4616427421569824,0.08960580825805664,0.0034325122833251953,0.5081009864807129,0.13289308547973633,reverse,2000,
127,0.1282062530517578,0.29730963706970215,0.08375096321105957,0.00510859489440918,0.2723712921142578,0.003277301788330078,random,2000,
128,0.24753642082214355,0.11790990829467773,0.08369064331054688,0.0026483535766601562,0.00012493133544921875,0.1318371295928955,sorted,2000,
129,0.001209259033203125,0.46147894859313965,0.0875394344329834,0.0034351348876953125,0.489063024520874,0.1198723316192627,reverse,2000,
130,0.12461638450622559,0.29985952377319336,0.08394885063171387,0.005218982696533203,0.27606892585754395,0.003151416778564453,random,2000,
131,0.24726295471191406,0.1186223030090332,0.0836479663848877,0.002674579620361328,0.0001246929168701172,0.13395977020263672,sorted,2000,
132,0.0012128353118896484,0.4593801498413086,0.08812451362609863,0.0034542083740234375,0.4882965087890625,0.12182331085205078,reverse,2000,
133,0.12309694290161133,0.3153038024902344,0.11750221252441406,0.009152650833129883,0.2954742908477783,0.003238201141357422,random,2000,
134,0.25453996658325195,0.12720894813537598,0.08736968040466309,0.0027914047241210938,0.00012874603271484375,0.12755084037780762,sorted,2000,
135,0.0012226104736328125,0.4660465717315674,0.13648056983947754,0.003584146499633789,0.5049002170562744,0.12607860565185547,reverse,2000,
136,0.13202643394470215,0.31200718879699707,0.08628487586975098,0.005138397216796875,0.30882954597473145,0.0031397342681884766,random,2000,
137,0.24810218811035156,0.1195833683013916,0.08562231063842773,0.0026612281799316406,0.00012493133544921875,0.1296069622039795,sorted,2000,
138,0.0012111663818359375,0.4650583267211914,0.08785748481750488,0.003458261489868164,0.48729896545410156,0.12440943717956543,reverse,2000,
139,0.12426924705505371,0.2989158630371094,0.08482694625854492,0.0051038265228271484,0.2781839370727539,0.0031676292419433594,random,2000,
140,0.24704456329345703,0.11833691596984863,0.08422684669494629,0.002666950225830078,0.0001246929168701172,0.14919829368591309,sorted,2000,
141,0.0012073516845703125,0.4713776111602783,0.08950996398925781,0.0034253597259521484,0.48688483238220215,0.1260054111480713,reverse,2000,
142,0.1219782829284668,0.30906128883361816,0.08505105972290039,0.005092144012451172,0.28620171546936035,0.0030908584594726562,random,2000,
143,0.2498011589050293,0.1184382438659668,0.08463001251220703,0.002669811248779297,0.00012564659118652344,0.13205528259277344,sorted,2000,
144,0.0012159347534179688,0.4619779586791992,0.08883213996887207,0.0034525394439697266,0.4936373233795166,0.1284046173095703,reverse,2000,
145,0.12943720817565918,0.2999897003173828,0.08381390571594238,0.005234479904174805,0.2992520332336426,0.0031986236572265625,random,2000,
146,0.25015974044799805,0.11856842041015625,0.0855100154876709,0.0026760101318359375,0.00012540817260742188,0.14770245552062988,sorted,2000,
147,0.0012466907501220703,0.46796631813049316,0.09152102470397949,0.0036721229553222656,0.49457788467407227,0.1315922737121582,reverse,2000,
148,0.12953853607177734,0.3019413948059082,0.0837855339050293,0.0052182674407958984,0.27625012397766113,0.00312042236328125,random,2000,
149,0.24820709228515625,0.12098002433776855,0.09457039833068848,0.0033960342407226562,0.00015497207641601562,0.14896082878112793,sorted,2000,
150,0.001207590103149414,0.4774472713470459,0.08773946762084961,0.0034284591674804688,0.488055944442749,0.13709545135498047,reverse,2000,
151,0.1331315040588379,0.3202321529388428,0.08551263809204102,0.005298137664794922,0.2845265865325928,0.0032029151916503906,random,2000,
152,0.24880456924438477,0.1185142993927002,0.08451962471008301,0.0026628971099853516,0.00012564659118652344,0.13105249404907227,sorted,2000,
153,0.0012135505676269531,0.45828962326049805,0.0880281925201416,0.003473520278930664,0.4893622398376465,0.13222932815551758,reverse,2000,
154,0.12568092346191406,0.30202484130859375,0.08605456352233887,0.005106449127197266,0.28018927574157715,0.003180980682373047,random,2000,
155,0.2545039653778076,0.12179708480834961,0.08553099632263184,0.0026595592498779297,0.0001246929168701172,0.13692331314086914,sorted,2000,
156,0.001207113265991211,0.47030115127563477,0.0926976203918457,0.003716707229614258,0.5070736408233643,0.15697240829467773,reverse,2000,
157,0.12971258163452148,0.3050360679626465,0.08499550819396973,0.005494594573974609,0.2787950038909912,0.0033686161041259766,random,2000,
158,0.24979400634765625,0.12101960182189941,0.08878612518310547,0.002661466598510742,0.00012540817260742188,0.14804410934448242,sorted,2000,
159,0.001207590103149414,0.4679381847381592,0.08936595916748047,0.0034258365631103516,0.5210902690887451,0.1540234088897705,reverse,2000,
160,0.13675308227539062,0.3144233226776123,0.09005093574523926,0.005205392837524414,0.28580474853515625,0.0035393238067626953,random,2000,
161,0.26287031173706055,0.1205606460571289,0.08513808250427246,0.0027208328247070312,0.0001270771026611328,0.13501906394958496,sorted,2000,
162,0.0012171268463134766,0.5031929016113281,0.12350988388061523,0.004142284393310547,0.5708811283111572,0.133836030960083,reverse,2000,
163,0.12319016456604004,0.3042309284210205,0.08605623245239258,0.0051996707916259766,0.2821810245513916,0.0031151771545410156,random,2000,
164,0.2541790008544922,0.12313222885131836,0.08397865295410156,0.0026650428771972656,0.00012421607971191406,0.12766194343566895,sorted,2000,
165,0.0012094974517822266,0.46253085136413574,0.08899140357971191,0.003442049026489258,0.4878990650177002,0.12064433097839355,reverse,2000,
166,0.1281285285949707,0.3066277503967285,0.08682632446289062,0.005223989486694336,0.28992700576782227,0.0032036304473876953,random,2000,
167,0.2653372287750244,0.12748408317565918,0.08408236503601074,0.002670764923095703,0.00012493133544921875,0.13319635391235352,sorted,2000,
168,0.0012156963348388672,0.46251487731933594,0.08992981910705566,0.003498077392578125,0.49806952476501465,0.14278960227966309,reverse,2000,
169,0.12795710563659668,0.3044445514678955,0.08449149131774902,0.005088329315185547,0.27567243576049805,0.0031571388244628906,random,2000,
170,0.24780011177062988,0.12034749984741211,0.08422398567199707,0.0027484893798828125,0.00014925003051757812,0.136458158493042,sorted,2000,
171,0.0012187957763671875,0.4662206172943115,0.0893712043762207,0.003432035446166992,0.49825358390808105,0.13055419921875,reverse,2000,
172,0.13365435600280762,0.30129170417785645,0.08713340759277344,0.006111621856689453,0.2735912799835205,0.0031638145446777344,random,2000,
173,0.2502098083496094,0.12040472030639648,0.08495354652404785,0.0026574134826660156,0.00012445449829101562,0.14047718048095703,sorted,2000,
174,0.0012218952178955078,0.46755099296569824,0.08844804763793945,0.003438711166381836,0.4901313781738281,0.14912772178649902,reverse,2000,
175,0.12566280364990234,0.3031904697418213,0.08431696891784668,0.005131244659423828,0.28062915802001953,0.003094196319580078,random,2000,
176,0.2490684986114502,0.12069988250732422,0.08348870277404785,0.002655029296875,0.0001246929168701172,0.12656354904174805,sorted,2000,
177,0.0012135505676269531,0.47411656379699707,0.09095311164855957,0.0034406185150146484,0.48980045318603516,0.13442754745483398,reverse,2000,
178,0.12381792068481445,0.3027763366699219,0.08390426635742188,0.005193471908569336,0.2803521156311035,0.003070354461669922,random,2000,
179,0.24936628341674805,0.11855792999267578,0.08431673049926758,0.002653837203979492,0.00012493133544921875,0.13343596458435059,sorted,2000,
180,0.0012159347534179688,0.4625234603881836,0.0904693603515625,0.003447294235229492,0.4883553981781006,0.13025116920471191,reverse,2000,
181,0.12271904945373535,0.3046603202819824,0.08532500267028809,0.005112886428833008,0.2840886116027832,0.003156423568725586,random,2000,
182,0.24794435501098633,0.1185145378112793,0.08551764488220215,0.002687215805053711,0.0001251697540283203,0.1344306468963623,sorted,2000,
183,0.0012295246124267578,0.46228885650634766,0.0880575180053711,0.0034303665161132812,0.48766231536865234,0.1312854290008545,reverse,2000,
184,0.12659740447998047,0.2986893653869629,0.08415746688842773,0.005071401596069336,0.2755742073059082,0.0031964778900146484,random,2000,
185,0.24734258651733398,0.16055059432983398,0.08808708190917969,0.0027742385864257812,0.0001285076141357422,0.14100933074951172,sorted,2000,
186,0.0012292861938476562,0.47017550468444824,0.09238481521606445,0.003621339797973633,0.502631664276123,0.14481091499328613,reverse,2000,
187,0.12627124786376953,0.3224625587463379,0.09284257888793945,0.005486249923706055,0.30700063705444336,0.0033135414123535156,random,2000,
188,0.260331392288208,0.1309034824371338,0.09730100631713867,0.0026886463165283203,0.00012564659118652344,0.16899418830871582,sorted,2000,
189,0.0012271404266357422,0.4803323745727539,0.08982419967651367,0.0034608840942382812,0.49260497093200684,0.1364610195159912,reverse,2000,
190,0.1231837272644043,0.3143796920776367,0.0889291763305664,0.00566554069519043,0.28225016593933105,0.0031096935272216797,random,2000,
191,0.2508730888366699,0.11974620819091797,0.0873258113861084,0.0026755332946777344,0.00012540817260742188,0.18753361701965332,sorted,2000,
192,0.0012271404266357422,0.5035762786865234,0.09232926368713379,0.003465890884399414,0.523054838180542,0.13516592979431152,reverse,2000,
193,0.14075875282287598,0.3225364685058594,0.08651375770568848,0.005141496658325195,0.27302002906799316,0.0032444000244140625,random,2000,
194,0.24759411811828613,0.11909627914428711,0.08630681037902832,0.002770662307739258,0.0001246929168701172,0.15071582794189453,sorted,2000,
195,0.001214742660522461,0.5167193412780762,0.11212825775146484,0.0036644935607910156,0.5010054111480713,0.14000225067138672,reverse,2000,
196,0.12676548957824707,0.29904723167419434,0.08619832992553711,0.0055675506591796875,0.2985508441925049,0.0034258365631103516,random,2000,
197,0.2508695125579834,0.1210789680480957,0.08520221710205078,0.002734661102294922,0.00012564659118652344,0.14479327201843262,sorted,2000,
198,0.0012173652648925781,0.5098028182983398,0.09626388549804688,0.0039899349212646484,0.5010755062103271,0.13005709648132324,reverse,2000,
199,0.12495779991149902,0.31339526176452637,0.08815741539001465,0.0054438114166259766,0.2933349609375,0.0031518936157226562,random,2000,
200,0.28774261474609375,0.7049698829650879,0.19281411170959473,0.008194684982299805,0.6442759037017822,0.004987001419067383,random,3000,
201,0.5941174030303955,0.2801032066345215,0.1934678554534912,0.0042150020599365234,0.00018787384033203125,0.29627251625061035,sorted,3000,1.0
202,0.0024118423461914062,1.0763723850250244,0.2256770133972168,0.005414724349975586,1.194432020187378,0.20757722854614258,reverse,3000,1.0
203,0.29305267333984375,0.7060563564300537,0.19666266441345215,0.008377552032470703,0.6517171859741211,0.004909992218017578,random,3000,
204,0.5591845512390137,0.2700998783111572,0.18871235847473145,0.004201650619506836,0.00018906593322753906,0.28846144676208496,sorted,3000,1.0
205,0.002431631088256836,1.0509908199310303,0.19784951210021973,0.00539851188659668,1.1096456050872803,0.19861793518066406,reverse,3000,1.0
206,0.27942752838134766,0.698225736618042,0.18999791145324707,0.00936436653137207,0.6489710807800293,0.004930973052978516,random,3000,
207,0.5936458110809326,0.3347148895263672,0.19866061210632324,0.004281044006347656,0.00018787384033203125,0.3214077949523926,sorted,3000,1.0
208,0.002405881881713867,1.1265323162078857,0.21570658683776855,0.006618022918701172,1.183901071548462,0.20829343795776367,reverse,3000,1.0
209,0.2994558811187744,0.6818890571594238,0.19399166107177734,0.008625268936157227,0.6213648319244385,0.0049326419830322266,random,3000,
210,0.565117359161377,0.27008056640625,0.18947196006774902,0.0041904449462890625,0.00018739700317382812,0.285595178604126,sorted,3000,1.0
211,0.002397298812866211,1.101471185684204,0.21289372444152832,0.0056912899017333984,1.1787142753601074,0.20331549644470215,reverse,3000,1.0
212,0.28879475593566895,0.6982169151306152,0.19190359115600586,0.008118629455566406,0.6486921310424805,0.005033254623413086,random,3000,
213,0.5619118213653564,0.2715415954589844,0.18996214866638184,0.004207611083984375,0.00018739700317382812,0.28511500358581543,sorted,3000,1.0
214,0.002351999282836914,1.0582363605499268,0.21998953819274902,0.005409717559814453,1.1053149700164795,0.20670509338378906,reverse,3000,1.0
215,0.29496169090270996,0.6930246353149414,0.19035983085632324,0.00833582878112793,0.6333370208740234,0.004854917526245117,random,3000,
216,0.5792257785797119,0.27103328704833984,0.1907973289489746,0.004208564758300781,0.0001881122589111328,0.29184722900390625,sorted,3000,1.0
217,0.002429485321044922,1.059727668762207,0.1993858814239502,0.0053942203521728516,1.1080262660980225,0.2285013198852539,reverse,3000,1.0
218,0.27654552459716797,0.7364084720611572,0.19053912162780762,0.0085296630859375,0.6793172359466553,0.00489354133605957,random,3000,
219,0.5625441074371338,0.28673291206359863,0.19646692276000977,0.004271745681762695,0.000225067138671875,0.3610811233520508,sorted,3000,1.0
220,0.002399921417236328,1.0581884384155273,0.1987619400024414,0.0054929256439208984,1.1112060546875,0.2087399959564209,reverse,3000,1.0
221,0.2782604694366455,0.6921415328979492,0.1913130283355713,0.00860452651977539,0.6359474658966064,0.004915952682495117,random,3000,
222,0.5638322830200195,0.28636789321899414,0.1984415054321289,0.0043218135833740234,0.00018930435180664062,0.29555535316467285,sorted,3000,1.0
223,0.0023567676544189453,1.0581119060516357,0.20071077346801758,0.005509853363037109,1.1019203662872314,0.20851492881774902,reverse,3000,1.0
224,0.2913632392883301,0.6801872253417969,0.19010567665100098,0.008257865905761719,0.6203954219818115,0.004995584487915039,random,3000,
225,0.5675137042999268,0.27744078636169434,0.19339346885681152,0.004208564758300781,0.0001995563507080078,0.2903268337249756,sorted,3000,1.0
226,0.002854585647583008,1.052863597869873,0.20055556297302246,0.00549626350402832,1.1242108345031738,0.21448278427124023,reverse,3000,1.0
227,0.29258084297180176,0.68166184425354,0.19472432136535645,0.008780241012573242,0.6191296577453613,0.005011558532714844,random,3000,
228,0.5601527690887451,0.2725038528442383,0.18986201286315918,0.0042874813079833984,0.00018715858459472656,0.3120002746582031,sorted,3000,1.0
229,0.0023512840270996094,1.078995943069458,0.2061305046081543,0.005794048309326172,1.1225934028625488,0.2053358554840088,reverse,3000,1.0
230,0.28887057304382324,0.7074525356292725,0.1947343349456787,0.008710145950317383,0.6433348655700684,0.004793405532836914,random,3000,
231,0.562274694442749,0.271470308303833,0.19006061553955078,0.004300594329833984,0.00018858909606933594,0.2840735912322998,sorted,3000,1.0
232,0.002379179000854492,1.094038724899292,0.20397043228149414,0.005609750747680664,1.115705966949463,0.20788264274597168,reverse,3000,1.0
233,0.2849884033203125,0.703829288482666,0.19710898399353027,0.008707046508789062,0.6460506916046143,0.005033731460571289,random,3000,
234,0.5674388408660889,0.27551722526550293,0.19444561004638672,0.00431060791015625,0.00018739700317382812,0.29607272148132324,sorted,3000,1.0
235,0.002337932586669922,1.1082417964935303,0.20847010612487793,0.005706071853637695,1.138598918914795,0.20725059509277344,reverse,3000,1.0
236,0.29903578758239746,0.6900801658630371,0.19296884536743164,0.008507728576660156,0.6297831535339355,0.0049288272857666016,random,3000,
237,0.5966989994049072,0.2752256393432617,0.19311928749084473,0.004293680191040039,0.0001888275146484375,0.29854440689086914,sorted,3000,1.0
238,0.002349853515625,1.0633845329284668,0.2011113166809082,0.005500316619873047,1.1119179725646973,0.24250435829162598,reverse,3000,1.0
239,0.2959880828857422,0.6914565563201904,0.1924755573272705,0.008349895477294922,0.6357567310333252,0.004927873611450195,random,3000,
240,0.5641007423400879,0.2740662097930908,0.19198846817016602,0.0041964054107666016,0.00018739700317382812,0.2989940643310547,sorted,3000,1.0
241,0.002349853515625,1.0668320655822754,0.20335960388183594,0.005584001541137695,1.1191027164459229,0.20818543434143066,reverse,3000,1.0
242,0.27930545806884766,0.6991052627563477,0.19336938858032227,0.008272409439086914,0.6407911777496338,0.0052258968353271484,random,3000,
243,0.5686073303222656,0.27580690383911133,0.1930561065673828,0.004190206527709961,0.000186920166015625,0.29727840423583984,sorted,3000,1.0
244,0.0023992061614990234,1.0714092254638672,0.20580673217773438,0.005676984786987305,1.1100759506225586,0.20488381385803223,reverse,3000,1.0
245,0.2911098003387451,0.6853387355804443,0.19513297080993652,0.008465290069580078,0.6276795864105225,0.004807233810424805,random,3000,
246,0.5650389194488525,0.27609777450561523,0.19227981567382812,0.004195451736450195,0.00019288063049316406,0.2938089370727539,sorted,3000,1.0
247,0.002360820770263672,1.0607733726501465,0.20315003395080566,0.005543231964111328,1.1085617542266846,0.20510029792785645,reverse,3000,1.0
248,0.28685617446899414,0.7173824310302734,0.19902372360229492,0.00865793228149414,0.6537952423095703,0.004994392395019531,random,3000,
249,0.5643892288208008,0.2746598720550537,0.1928849220275879,0.004238128662109375,0.0001914501190185547,0.3309643268585205,sorted,3000,1.0
250,0.0024194717407226562,1.087266206741333,0.20906400680541992,0.0057544708251953125,1.1330409049987793,0.20291614532470703,reverse,3000,1.0
251,0.28389501571655273,0.6842396259307861,0.1921217441558838,0.008377313613891602,0.630110502243042,0.004923582077026367,random,3000,
252,0.5653131008148193,0.2756307125091553,0.19225549697875977,0.0042994022369384766,0.00019240379333496094,0.2939798831939697,sorted,3000,1.0
253,0.002371549606323242,1.0609936714172363,0.20127391815185547,0.005577564239501953,1.1079599857330322,0.20372867584228516,reverse,3000,1.0
254,0.28308939933776855,0.7037158012390137,0.1974503993988037,0.008545875549316406,0.647538423538208,0.005316972732543945,random,3000,
255,0.5710678100585938,0.2798042297363281,0.18956637382507324,0.007927417755126953,0.0004203319549560547,0.2963542938232422,sorted,3000,1.0
256,0.0023827552795410156,1.0856430530548096,0.20693206787109375,0.0056531429290771484,1.1273884773254395,0.19946503639221191,reverse,3000,1.0
257,0.2873721122741699,0.714827299118042,0.19579434394836426,0.009112119674682617,0.6509029865264893,0.005024433135986328,random,3000,
258,0.5686373710632324,0.2735726833343506,0.1918179988861084,0.004194021224975586,0.0001876354217529297,0.30109095573425293,sorted,3000,1.0
259,0.0023660659790039062,1.059034824371338,0.2012782096862793,0.0054168701171875,1.1066429615020752,0.19731569290161133,reverse,3000,1.0
260,0.28505992889404297,0.7158827781677246,0.19848966598510742,0.008401632308959961,0.6553738117218018,0.004961490631103516,random,3000,
261,0.563481330871582,0.2735583782196045,0.19017910957336426,0.004388332366943359,0.00022482872009277344,0.2996504306793213,sorted,3000,1.0
262,0.002362489700317383,1.086787223815918,0.2054119110107422,0.006750822067260742,1.1314818859100342,0.19755911827087402,reverse,3000,1.0
263,0.29181933403015137,0.707965612411499,0.19176650047302246,0.008383989334106445,0.6364977359771729,0.00500178337097168,random,3000,
264,0.5627632141113281,0.27162599563598633,0.18841052055358887,0.004190921783447266,0.0001876354217529297,0.2838730812072754,sorted,3000,1.0
265,0.002448558807373047,1.1436500549316406,0.19781875610351562,0.005428791046142578,1.0992138385772705,0.20444369316101074,reverse,3000,1.0
266,0.29094743728637695,0.6898221969604492,0.19229459762573242,0.008637428283691406,0.6411716938018799,0.0049784183502197266,random,3000,
267,0.5596294403076172,0.27094006538391113,0.18919849395751953,0.004199981689453125,0.000186920166015625,0.2876720428466797,sorted,3000,1.0
268,0.0023522377014160156,1.055069923400879,0.19719791412353516,0.005402326583862305,1.1050832271575928,0.20422029495239258,reverse,3000,1.0
269,0.2828521728515625,0.6836621761322021,0.19167375564575195,0.008683443069458008,0.6245341300964355,0.00482487678527832,random,3000,
270,0.5615427494049072,0.2702038288116455,0.19045448303222656,0.004194736480712891,0.0001876354217529297,0.28621935844421387,sorted,3000,1.0
271,0.0023903846740722656,1.0659258365631104,0.19905948638916016,0.005522251129150391,1.104217290878296,0.22628188133239746,reverse,3000,1.0
272,0.31092262268066406,0.6818132400512695,0.19891762733459473,0.008463144302368164,0.6555914878845215,0.004958629608154297,random,3000,
273,0.5624368190765381,0.2738463878631592,0.1924443244934082,0.004195213317871094,0.0001876354217529297,0.2900984287261963,sorted,3000,1.0
274,0.0024411678314208984,1.0548584461212158,0.19715380668640137,0.005536556243896484,1.0979576110839844,0.2068164348602295,reverse,3000,1.0
275,0.2759568691253662,0.6941938400268555,0.19275212287902832,0.00841665267944336,0.639683723449707,0.004988670349121094,random,3000,
276,0.5616369247436523,0.27729010581970215,0.192291259765625,0.00422358512878418,0.00018835067749023438,0.28784990310668945,sorted,3000,1.0
277,0.002345561981201172,1.0543203353881836,0.20118427276611328,0.005406379699707031,1.0997381210327148,0.20642328262329102,reverse,3000,1.0
278,0.289794921875,0.6883940696716309,0.19144082069396973,0.008235692977905273,0.6344113349914551,0.005041837692260742,random,3000,
279,0.5611541271209717,0.27115917205810547,0.18894195556640625,0.004202365875244141,0.00018787384033203125,0.2839982509613037,sorted,3000,1.0
280,0.00238800048828125,1.0601375102996826,0.19858670234680176,0.005486011505126953,1.0974414348602295,0.20273160934448242,reverse,3000,1.0
281,0.2929677963256836,0.6799275875091553,0.19113469123840332,0.008432626724243164,0.6292927265167236,0.004914760589599609,random,3000,
282,0.5603599548339844,0.270615816116333,0.18914532661437988,0.004282951354980469,0.00019216537475585938,0.30870509147644043,sorted,3000,1.0
283,0.002366304397583008,1.0695931911468506,0.19784045219421387,0.005423307418823242,1.1027536392211914,0.2018566131591797,reverse,3000,1.0
284,0.3071103096008301,0.7085464000701904,0.19239306449890137,0.008610248565673828,0.6338684558868408,0.004873037338256836,random,3000,
285,0.5630593299865723,0.27205443382263184,0.1887953281402588,0.004210472106933594,0.0001881122589111328,0.29215455055236816,sorted,3000,1.0
286,0.0024194717407226562,1.088130235671997,0.19757628440856934,0.005397319793701172,1.0980701446533203,0.20581817626953125,reverse,3000,1.0
287,0.29713892936706543,0.7110462188720703,0.1955416202545166,0.008116722106933594,0.6653256416320801,0.004869937896728516,random,3000,
